"","GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"19631","False","Adult","Prole","Adventurous","Current","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","TenThou","TenThou","True","TenThou","Poor","True","HundredThou","Many"
"19632","False","Adult","UpperMiddle","Adventurous","Current","Mild","Football","Mild","FamilySedan","Poor","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19633","False","Adolescent","Middle","Adventurous","Older","Severe","Football","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","Secure","False","HundredThou","HundredThou","True","Thousand","Good","False","HundredThou","Many"
"19634","False","Adult","Prole","Normal","Older","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","One"
"19635","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19636","False","Adult","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","FiveThou","False","SubStandard","False","TenThou","False","TenThou","City","False","HundredThou","HundredThou","False","TenThou","Fair","False","Thousand","Many"
"19637","False","Adult","UpperMiddle","Normal","Older","None","Football","None","FamilySedan","Poor","FiveThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"19638","False","Adolescent","Prole","Adventurous","Older","Severe","Football","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","TenThou","True","Thousand","Fair","False","Thousand","Many"
"19639","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"19640","False","Senior","Prole","Cautious","Older","Mild","Tank","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Excellent","True","TenThou","Zero"
"19641","False","Senior","UpperMiddle","Normal","Current","None","Football","None","Luxury","Poor","FiftyThou","True","SubStandard","False","Thousand","False","FiftyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"19642","False","Adult","Prole","Adventurous","Current","None","Football","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","True","Thousand","One"
"19643","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Excellent","FiftyThou","True","Expert","False","Thousand","False","FiftyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19644","False","Adult","Middle","Psychopath","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Excellent","True","Thousand","Many"
"19645","False","Adult","Middle","Normal","Older","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TwentyThou","Rural","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"19646","False","Senior","Prole","Cautious","Older","None","Football","None","Economy","Excellent","FiveThou","False","Normal","True","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"19647","False","Adult","Middle","Cautious","Current","Severe","Football","Severe","FamilySedan","Poor","TwentyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Suburb","True","HundredThou","TenThou","True","Thousand","Good","True","Thousand","Many"
"19648","False","Adolescent","Prole","Adventurous","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","One"
"19649","False","Senior","Prole","Normal","Current","Moderate","Football","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","HundredThou","HundredThou","False","Thousand","Good","True","HundredThou","Many"
"19650","False","Senior","UpperMiddle","Cautious","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","True","Thousand","False","FiftyThou","Secure","True","TenThou","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"19651","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"19652","False","Adult","Middle","Normal","Older","Moderate","Football","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"19653","False","Senior","Prole","Normal","Older","None","EggShell","None","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","Rural","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Many"
"19654","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"19655","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","True","TenThou","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"19656","False","Adolescent","Prole","Normal","Current","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","HundredThou","HundredThou","True","Thousand","Good","True","Thousand","One"
"19657","False","Adolescent","Prole","Adventurous","Older","Moderate","Football","Mild","FamilySedan","Poor","FiftyThou","False","Normal","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19658","False","Senior","Middle","Adventurous","Older","None","Tank","None","SportsCar","Excellent","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"19659","False","Adult","UpperMiddle","Adventurous","Current","Mild","Football","Mild","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"19660","False","Adult","UpperMiddle","Normal","Current","Moderate","Football","Moderate","Luxury","Poor","Domino","True","SubStandard","False","HundredThou","False","FiftyThou","Secure","True","HundredThou","Thousand","False","Thousand","Good","True","Thousand","Many"
"19661","False","Adult","Middle","Cautious","Current","None","Football","Mild","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"19662","False","Senior","Middle","Cautious","Current","Mild","Football","Mild","FamilySedan","Poor","FiftyThou","True","SubStandard","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"19663","False","Senior","UpperMiddle","Cautious","Older","None","Football","None","Luxury","Normal","TwentyThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","One"
"19664","False","Adult","Middle","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19665","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"19666","False","Adult","UpperMiddle","Adventurous","Current","None","Football","None","FamilySedan","Excellent","FiftyThou","True","Expert","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19667","False","Adult","UpperMiddle","Cautious","Older","None","EggShell","None","Luxury","Poor","TwentyThou","True","SubStandard","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"19668","False","Adult","UpperMiddle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"19669","False","Adult","UpperMiddle","Normal","Current","Severe","EggShell","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Secure","False","Million","HundredThou","False","HundredThou","Fair","True","Thousand","One"
"19670","False","Adolescent","Middle","Adventurous","Current","None","EggShell","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"19671","True","Adolescent","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19672","False","Senior","UpperMiddle","Normal","Current","None","Football","None","FamilySedan","Normal","Domino","True","Normal","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19673","True","Adolescent","UpperMiddle","Cautious","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19674","False","Adolescent","UpperMiddle","Normal","Older","None","Football","None","Economy","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"19675","False","Senior","UpperMiddle","Cautious","Current","None","Tank","None","Luxury","Normal","Domino","True","Normal","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","One"
"19676","False","Adult","Middle","Normal","Current","Mild","EggShell","Mild","SportsCar","Poor","FiftyThou","True","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"19677","False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"19678","False","Adult","Prole","Adventurous","Older","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"19679","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"19680","False","Senior","Prole","Cautious","Current","None","EggShell","None","Economy","Excellent","Domino","False","Expert","True","Thousand","False","TenThou","City","True","TenThou","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"19681","False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Excellent","FiftyThou","True","Expert","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19682","False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"19683","False","Adult","Prole","Normal","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TenThou","City","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Zero"
"19684","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Many"
"19685","False","Adolescent","Middle","Adventurous","Current","None","EggShell","None","SportsCar","Excellent","TwentyThou","True","Expert","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19686","False","Senior","UpperMiddle","Cautious","Current","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19687","False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","Domino","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"19688","False","Senior","Middle","Normal","Older","Moderate","Tank","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","HundredThou","TenThou","True","Thousand","Excellent","False","Thousand","Many"
"19689","False","Adult","Middle","Cautious","Older","Moderate","EggShell","Moderate","SportsCar","Poor","FiftyThou","False","SubStandard","False","HundredThou","False","TwentyThou","Secure","True","HundredThou","Thousand","False","Thousand","Fair","False","Thousand","Many"
"19690","False","Adult","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiveThou","False","Normal","False","Thousand","False","TenThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"19691","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","Rural","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19692","False","Adult","Prole","Adventurous","Older","Severe","Football","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","TenThou","False","Million","Poor","False","Thousand","Zero"
"19693","False","Adult","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","False","TenThou","Poor","False","Thousand","Many"
"19694","False","Adolescent","Prole","Adventurous","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","False","TenThou","Thousand","False","TenThou","Poor","False","Thousand","Many"
"19695","False","Senior","Prole","Cautious","Older","Mild","Tank","Moderate","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","City","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"19696","False","Adult","Prole","Adventurous","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Good","False","Thousand","One"
"19697","False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","False","Thousand","Zero"
"19698","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","FiveThou","False","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19699","False","Senior","Middle","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"19700","False","Adolescent","Middle","Normal","Older","Mild","EggShell","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Many"
"19701","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"19702","False","Adolescent","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19703","True","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","FamilySedan","Excellent","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19704","False","Adult","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19705","False","Adult","UpperMiddle","Adventurous","Older","Severe","EggShell","Severe","Luxury","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","Secure","True","HundredThou","HundredThou","True","TenThou","Poor","False","TenThou","Many"
"19706","False","Senior","Middle","Cautious","Current","None","EggShell","None","FamilySedan","Normal","TwentyThou","False","Normal","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19707","False","Adult","Wealthy","Normal","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","True","Thousand","One"
"19708","False","Adult","UpperMiddle","Cautious","Current","None","EggShell","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","False","Thousand","Poor","True","Thousand","One"
"19709","False","Adult","Middle","Normal","Current","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"19710","False","Adolescent","Prole","Adventurous","Older","Moderate","EggShell","Mild","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Many"
"19711","False","Adolescent","Middle","Adventurous","Older","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"19712","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Excellent","FiveThou","False","Expert","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19713","False","Adult","Middle","Adventurous","Current","None","EggShell","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Many"
"19714","False","Adult","Middle","Cautious","Current","None","EggShell","None","SportsCar","Excellent","FiftyThou","True","Expert","False","Thousand","False","TwentyThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"19715","False","Adult","Middle","Normal","Current","None","Tank","None","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"19716","False","Adult","Middle","Adventurous","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19717","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19718","False","Adult","UpperMiddle","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19719","False","Adult","Middle","Cautious","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19720","True","Adolescent","UpperMiddle","Adventurous","Current","Moderate","Football","Moderate","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","TenThou","TenThou","True","Thousand","Good","True","Thousand","Many"
"19721","False","Adult","Prole","Cautious","Older","None","EggShell","None","SportsCar","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Rural","True","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"19722","False","Adult","Prole","Normal","Current","None","EggShell","None","Economy","Normal","FiveThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Fair","True","Thousand","Zero"
"19723","False","Adult","Middle","Normal","Older","Severe","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","False","TenThou","TenThou","False","Thousand","Poor","True","Thousand","Many"
"19724","False","Senior","Middle","Cautious","Older","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19725","False","Adult","Middle","Normal","Older","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Good","False","Thousand","Many"
"19726","False","Adult","UpperMiddle","Cautious","Older","None","Football","None","Luxury","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19727","False","Senior","Middle","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"19728","False","Adult","Prole","Normal","Older","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","One"
"19729","False","Adult","Middle","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19730","False","Adult","UpperMiddle","Normal","Older","Severe","EggShell","Moderate","SportsCar","Poor","Domino","False","SubStandard","False","TenThou","False","FiveThou","Rural","True","HundredThou","Thousand","True","Thousand","Fair","False","Thousand","One"
"19731","False","Adult","Middle","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19732","False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","True","Thousand","False","TenThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19733","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","One"
"19734","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"19735","False","Adolescent","Prole","Cautious","Older","Severe","Football","Severe","FamilySedan","Poor","FiveThou","False","SubStandard","False","TenThou","False","TenThou","City","True","TenThou","TenThou","True","Thousand","Good","True","Thousand","Many"
"19736","False","Adolescent","UpperMiddle","Cautious","Current","None","Tank","Mild","Luxury","Poor","Domino","True","SubStandard","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19737","False","Senior","UpperMiddle","Cautious","Current","None","Football","None","Luxury","Excellent","FiveThou","True","Expert","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19738","False","Adult","Middle","Normal","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"19739","False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"19740","False","Adult","Prole","Normal","Older","None","Football","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Zero"
"19741","False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","Domino","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"19742","False","Adult","Prole","Cautious","Older","None","Tank","None","FamilySedan","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","True","TenThou","Thousand","False","Thousand","Good","False","Thousand","Zero"
"19743","False","Adult","UpperMiddle","Adventurous","Current","Severe","Football","Severe","Luxury","Poor","Domino","True","Normal","False","HundredThou","False","FiftyThou","Suburb","False","HundredThou","TenThou","True","Thousand","Good","True","Thousand","One"
"19744","False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"19745","True","Adolescent","UpperMiddle","Adventurous","Current","None","Football","None","Luxury","Excellent","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"19746","False","Adult","Prole","Psychopath","Current","None","EggShell","None","Economy","Poor","FiveThou","False","Normal","False","TenThou","True","TenThou","City","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Many"
"19747","False","Adult","Middle","Adventurous","Current","None","EggShell","None","Economy","Excellent","Domino","False","Normal","False","Thousand","False","TenThou","Rural","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
"19748","False","Adolescent","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","Normal","False","TenThou","False","TenThou","City","False","TenThou","TenThou","False","TenThou","Poor","False","Million","Many"
"19749","False","Adult","Middle","Adventurous","Current","Severe","EggShell","Severe","SportsCar","Excellent","TwentyThou","False","Normal","False","HundredThou","False","TwentyThou","City","False","Million","HundredThou","True","Thousand","Fair","True","Million","Zero"
"19750","False","Adolescent","Middle","Adventurous","Older","None","Tank","None","FamilySedan","Poor","FiftyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"19751","False","Adult","Prole","Normal","Current","None","Football","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","Zero"
"19752","False","Adolescent","Middle","Normal","Current","None","EggShell","None","SportsCar","Normal","TwentyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Zero"
"19753","False","Adult","Middle","Normal","Older","None","Football","None","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","False","Thousand","Good","True","Thousand","Many"
"19754","False","Adult","Middle","Adventurous","Current","None","Football","None","FamilySedan","Excellent","TwentyThou","True","Normal","False","Thousand","False","TenThou","Suburb","False","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"19755","False","Adult","UpperMiddle","Adventurous","Current","None","Tank","None","Luxury","Excellent","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"19756","False","Adult","UpperMiddle","Adventurous","Current","None","EggShell","None","SportsCar","Normal","FiftyThou","True","Normal","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Poor","True","Thousand","Zero"
